"family";"genus";"species";"id";"agei";"radi";"agecap";"radcap";"lencap";"l0p";"biomass";"location";"observer";"r0p";"li"
"Serranidae";"Cephalopholis";"Cephalopholis argus";"H90";5;0,542226749;7;0,684188425;221;1,9;561;"Hao";"Fabien Morat";0,0404105902962963;172,805067325597
"Serranidae";"Cephalopholis";"Cephalopholis argus";"H90";6;0,610138456;7;0,684188425;221;1,9;561;"Hao";"Fabien Morat";0,0404105902962963;195,865453892797
"Serranidae";"Cephalopholis";"Cephalopholis argus";"H90";7;0,650188425;7;0,684188425;221;1,9;561;"Hao";"Fabien Morat";0,0404105902962963;209,460730262758
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";0;0,038275318;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";1;0,330925974;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;57,600687487124
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";2;0,475515046;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;84,8766690625602
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";3;0,534548935;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;96,067002198437
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";4;0,604556078;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;109,370935196534
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";5;0,661415553;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;120,200383076031
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";6;0,718695567;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;131,129734427768
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";7;0,755315234;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;138,12666689949
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";8;0,785794736;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;143,955847678951
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";9;0,81799722;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;150,119706004739
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";10;0,85299722;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;156,824812295801
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";11;0,882729357;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;162,52528181683
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A002";12;0,902578791;12;0,921683764;170;1,9;85,3;"Gambiers";"Fabien Morat";0,029703749;166,333219000608
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";0;0,042154478;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";1;0,358949857;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;60,415926216633
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";2;0,49125632;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;84,0595012413272
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";3;0,57971535;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;99,8889682540126
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";4;0,647139381;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;111,963897689573
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";5;0,70304108;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;121,980906179907
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";6;0,760356;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;132,255975086867
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";7;0,792558484;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;138,031045260566
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";8;0,840443764;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;146,62112325034
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";9;0,876052752;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;153,010833763808
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";10;0,91241207;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;159,536747262019
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";11;0,944192567;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;165,24208059807
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";12;0,984017182;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;172,393096014537
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";13;1,01041794;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;177,134622250914
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";14;1,031512963;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;180,923768796392
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";15;1,056512963;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;185,414922630001
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A086";16;1,080699736;16;1,098727492;193;1,9;159,2;"Gambiers";"Fabien Morat";0,029703749;189,760573462394
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";0;0;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";1;0,401991293;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;65,8240289628407
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";2;0,503203941;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;83,0984976100711
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";3;0,612862502;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;101,788489524587
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";4;0,67189639;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;111,840656540929
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";5;0,754703395;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;125,931110052893
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";6;0,80844351;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;135,069983903135
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";7;0,852647583;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;142,584161547753
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";8;0,889444322;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;148,837206022423
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";9;0,928852443;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;155,532117798936
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";10;0,977893242;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;163,860875533762
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";11;1,009293879;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;169,192286644989
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";12;1,036312391;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;173,778791107451
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";13;1,067457214;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;179,064773248734
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A087";14;1,098602037;14;1,114222536;187;1,9;118,5;"Gambiers";"Fabien Morat";0,029703749;184,349734558802
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";0;0,055072679;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";1;0,380171014;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;63,7403649965363
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";2;0,44828856;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;75,7923941947217
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";3;0,516406105;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;87,8501628055103
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";4;0,574406105;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;98,1209325185124
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";5;0,642882378;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;110,251014787395
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";6;0,708097407;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;121,807154050738
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";7;0,752301479;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;129,642050159194
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";8;0,813913167;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;140,564718679896
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";9;0,866950889;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;149,969450130349
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";10;0,911549095;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;157,879068801454
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";11;0,951909968;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;165,038227681948
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";12;0,991533193;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;172,067465740066
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";13;1,031357809;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;179,133314655358
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";14;1,069646188;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;185,927401623181
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";15;1,100060001;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;191,324727502107
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";16;1,127262942;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;196,152637517496
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A088";17;1,15028467;17;1,16584102;203;1,9;163;"Gambiers";"Fabien Morat";0,029703749;200,238760783799
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";0;NA;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";1;0,420630479;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;60,7819530660027
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";2;0,485699673;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;70,1412086608052
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";3;0,53257184;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;76,8420531031181
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";4;0,589422521;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;84,928423462077
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";5;0,656025825;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;94,3505549524643
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";6;0,716631105;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;102,880695650502
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";7;0,754919484;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;108,250160782948
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";8;0,798197654;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;114,302325315429
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";9;0,852649468;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;121,892861098558
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";10;0,882482336;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;126,040714885675
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";11;0,932691896;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;133,005290528031
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";12;0,970494013;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;138,235870564962
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";13;1,004699276;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;142,959596089224
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A089";14;1,034532143;14;1,055792435;150;1,9;93,5;"Gambiers";"Fabien Morat";0,029703749;147,07263929167
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";0;0;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";1;0,317668066;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;52,8615547234887
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";2;0,407556886;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;68,8317955306318
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";3;0,478493477;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;81,4461296118419
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";4;0,546611023;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;93,5670085610313
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";5;0,615965186;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;105,914821659909
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";6;0,694781428;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;119,954721598611
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";7;0,764092322;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;132,307260144165
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";8;0,821520538;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;142,545861220421
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";9;0,873376107;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;151,793674533832
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";10;0,936629565;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;163,077445215333
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";11;0,986629565;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;171,999336445763
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";12;1,032082838;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;180,111661219362
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";13;1,070683356;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;187,002178723303
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";14;1,116694224;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;195,216940991025
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";15;1,161516094;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;203,220862890258
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A092";16;1,192660917;16;1,221867081;214;1,9;149,5;"Gambiers";"Fabien Morat";0,029703749;208,7832590051
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";0;NA;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";1;0,299628103;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;49,6701223935558
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";2;0,395888167;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;66,7746092381742
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";3;0,470406621;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;80,0290966758961
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";4;0,554579063;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;95,0121277772561
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";5;0,633825514;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;109,127779493508
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";6;0,708343968;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;122,408585105254
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";7;0,770569365;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;133,503380047291
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";8;0,833051363;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;144,648009407962
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";9;0,874160972;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;151,98262476588
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";10;0,908131548;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;158,044702848727
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A096";11;0,939147673;11;0,963906509;168;1,9;91,6;"Gambiers";"Fabien Morat";0,029703749;163,580453677377
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";0;0,042720019;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;1,9
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";1;0,366230802;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;64,3465853547413
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";2;0,474697386;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;84,8735500081538
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";3;0,524194861;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;94,2761984609118
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";4;0,606200958;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;109,895816487617
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";5;0,662236661;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;120,595628941681
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";6;0,715246094;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;130,73566967115
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";7;0,758047963;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;138,9350629419
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";8;0,796336343;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;146,278332784305
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";9;0,849374065;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;156,462906213129
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";10;0,886387576;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;163,57863598457
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";11;0,928825767;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;171,745140160701
"Serranidae";"Cephalopholis";"Cephalopholis urodeta";"GAM18_A098";12;0,952171002;12;0,97686918;181;1,9;96,1;"Gambiers";"Fabien Morat";0,029703749;176,240997055396
"Chaetodontidae";"Chaetodon";"Chaetodon citrinellus";"CH_CI_MO_03_16_002";0;0,04119466;6;0,657822164;100,748;1,45;23;"Moorea";"Guillemette de Synéty and Jérémy Wicquart";0,03787483775;1,45
