"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_m","Li_sd","Li_q1","Li_q3","Biomass","Location","Observer"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A115",6,0.612876517,10,0.870060791,302,1.65,0.0318488576,227.180336162771,7.79010401658289,209.5029608857,239.957857903573,450,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A115",7,0.671952739,10,0.870060791,302,1.65,0.0318488576,244.986912559951,6.24837847776729,230.744312099748,255.151714140008,450,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A115",8,0.742952739,10,0.870060791,302,1.65,0.0318488576,265.860632229923,4.1840254587052,256.277613900906,272.605092005212,450,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A022",3,0.518783386,4,0.606902507,189,1.65,0.0318488576,169.264756841319,2.98472193498631,162.434477329188,174.163532022135,114.5,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A022",4,0.574145828,4,0.606902507,189,1.65,0.0318488576,181.779207850252,1.14283019390964,179.149313122868,183.630613174706,114.5,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A024",0,NA,3,0.501277525,210,1.65,0.0318488576,1.65,2.67478766587489e-15,1.65,1.65,203.7,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_B032",2,0.340839797,4,0.506343394,230.95,1.65,0.0318488576,170.629363019826,8.62734508792224,152.157590569721,185.649990124357,267.9,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_B034",2,0.394214136,6,0.630945849,263.39,1.65,0.0318488576,184.835492729671,10.5961634335403,162.35383313803,203.331437018346,324.3,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A117",2,0.383664458,8,0.745012003,295,1.65,0.0318488576,179.81177799688,14.0880405747645,149.866109457603,205.641674347593,500,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_B033",8,0.678980546,9,0.758083741,264.41,1.65,0.0318488576,244.116516724035,3.12467599981695,237.048516088002,249.374709117471,379.7,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A115",3,0.446836737,10,0.870060791,302,1.65,0.0318488576,174.484430922288,11.0417684753765,149.824149161783,193.091966132112,450,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_B034",1,0.322200248,6,0.630945849,263.39,1.65,0.0318488576,158.63739747319,12.8886377833698,131.751216535415,181.806924687817,324.3,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_B033",7,0.629483071,9,0.758083741,264.41,1.65,0.0318488576,231.073390269413,4.96742742561592,219.900096473786,239.523201331842,379.7,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_B034",0,NA,6,0.630945849,263.39,1.65,0.0318488576,1.65,2.56445029507173e-15,1.65,1.65,324.3,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A115",10,0.843983981,10,0.870060791,302,1.65,0.0318488576,294.702475495525,0.904379636241655,292.618742953781,296.143031335019,450,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A117",1,0.320600998,8,0.745012003,295,1.65,0.0318488576,157.113457250227,15.5441132945908,124.516086850825,186.300668233996,500,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A115",9,0.806983981,10,0.870060791,302,1.65,0.0318488576,284.248384405983,2.14833593760856,279.308761677162,287.684885029843,450,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","GAM18_A117",0,NA,8,0.745012003,295,1.65,0.0318488576,1.65,2.34345803150345e-15,1.65,1.65,500,"Gambiers","Fabien Morat"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",8,0.780728950203356,16,1.11257112800465,280.713,1.65,0.0276666666666667,218.162720661691,6.60100985814874,202.995871537061,228.358573238266,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",12,0.959016124752443,16,1.11257112800465,280.713,1.65,0.0276666666666667,252.849499435974,3.2718476507414,245.27113218002,257.819819725564,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",10,0.882262373184977,16,1.11257112800465,280.713,1.65,0.0276666666666667,238.26159232534,4.77641201653493,227.233976876941,245.567179153903,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",7,0.704215088811004,16,1.11257112800465,280.713,1.65,0.0276666666666667,202.317988207784,7.82620783583012,184.410459098512,214.50463727169,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",13,0.999604551404971,16,1.11257112800465,280.713,1.65,0.0276666666666667,260.376170010606,2.43855221372014,254.71894832616,264.06793881834,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",14,1.03671576655181,16,1.11257112800465,280.713,1.65,0.0276666666666667,267.152804403784,1.65593624648085,263.305863990572,269.652155761337,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",11,0.923431539913484,16,1.11257112800465,280.713,1.65,0.0276666666666667,246.146209842326,3.98154630015424,236.937446849889,252.213451741088,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_003",2,0.32149552816376,4,0.442579136650845,257.922,1.65,0.0276666666666667,203.493627014995,8.93732896905531,184.099675937343,219.061444012422,355.6,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_010",0,0.018,2,0.345702415499058,200.112,1.65,0.0276666666666667,1.65,6.45452098885561e-15,1.64999999999999,1.65000000000001,147.8,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",9,0.837000719405518,16,1.11257112800465,280.713,1.65,0.0276666666666667,229.422365738217,5.61509903675457,216.485163060637,238.04733318456,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_003",1,0.250038906262841,4,0.442579136650845,257.922,1.65,0.0276666666666667,168.619789876373,13.1105953625253,141.087122647524,192.306434909081,355.6,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",1,0.281819954076628,16,1.11257112800465,280.713,1.65,0.0276666666666667,97.2076393607642,10.3089369472303,74.523291346022,114.34745532789,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_003",3,0.367480909133783,4,0.442579136650845,257.922,1.65,0.0276666666666667,224.750280488897,5.77702110529782,212.043524183602,234.620549209423,355.6,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_003",4,0.410555444711501,4,0.442579136650845,257.922,1.65,0.0276666666666667,243.986699673913,2.54727556560215,238.31165884058,248.26240099637,355.6,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",0,0.048,16,1.11257112800465,280.713,1.65,0.0276666666666667,1.65,1.47900595689978e-14,1.64999999999998,1.65000000000003,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",6,0.631795131039384,16,1.11257112800465,280.713,1.65,0.0276666666666667,186.672132384728,8.84132372488561,166.531331066279,200.555077817729,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_009",2,0.335256309960873,2,0.387437846428836,224.684,1.65,0.0276666666666667,198.273335627656,3.55450226707034,190.127796653682,203.622151449968,200,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_005",2,0.253191025605177,8,0.631744009532461,255.861,1.65,0.0276666666666667,126.060453869125,11.623640585378,100.517422684974,144.960690710741,234.7,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_010",1,0.215370613823216,2,0.345702415499058,200.112,1.65,0.0276666666666667,135.627914784319,7.83960321943305,118.008554683222,147.867682719393,147.8,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_010",2,0.290123639612434,2,0.345702415499058,200.112,1.65,0.0276666666666667,173.605104147523,3.85409881761216,164.796169271159,179.424037524073,147.8,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_011",0,NA,1,0.292435591449177,219.362,1.65,0.0276666666666667,NA,NA,NA,NA,222.1,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_011",1,0.232616390047749,1,0.292435591449177,219.362,1.65,0.0276666666666667,NA,NA,NA,NA,222.1,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",0,NA,8,0.71097397288841,206.635,1.65,0.0276666666666667,1.65,5.03618313764771e-15,1.64999999999999,1.65000000000001,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",1,0.308753947343188,8,0.71097397288841,206.635,1.65,0.0276666666666667,121.365116002513,10.5707408416181,98.2216321829212,139.152123562155,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",2,0.386400582814404,8,0.71097397288841,206.635,1.65,0.0276666666666667,140.347141178475,9.06704054824607,120.273123184926,155.261371190349,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",2,0.360233739251822,16,1.11257112800465,280.713,1.65,0.0276666666666667,120.044184415113,10.7212332038203,96.1968748189519,137.578174228062,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",3,0.431170336291151,16,1.11257112800465,280.713,1.65,0.0276666666666667,138.995572252113,10.6240625326131,115.17986483833,156.153822659513,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",5,0.578363039660252,16,1.11257112800465,280.713,1.65,0.0276666666666667,174.661401456331,9.48274689681765,153.138287324106,189.651412351611,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_019",1,0.339884062963315,1,0.361249202627793,163.703,1.65,0.0276666666666667,NA,NA,NA,NA,82,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_005",1,0.191116898237804,8,0.631744009532461,255.861,1.65,0.0276666666666667,99.5987040760439,11.652206418569,74.3839352821291,118.988691879327,234.7,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_015",0,NA,2,0.363225811093472,188.004,1.65,0.0276666666666667,1.65,4.4888730452873e-15,1.64999999999999,1.65000000000001,132.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_015",1,0.247606542724541,2,0.363225811093472,188.004,1.65,0.0276666666666667,142.555784204501,7.28887478826103,126.970073934672,155.188843363935,132.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_015",2,0.323665730203767,2,0.363225811093472,188.004,1.65,0.0276666666666667,173.061774349788,2.70218935378151,167.142750619061,177.540499808581,132.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_016",0,NA,2,0.29026039415709,182.632,1.65,0.0276666666666667,1.65,4.56021696281878e-15,1.64999999999999,1.65000000000001,99.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_016",1,0.225814847018258,2,0.29026039415709,182.632,1.65,0.0276666666666667,151.006875622805,5.48459813175708,138.672421966132,160.257554217235,99.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_016",2,0.268491927959155,2,0.29026039415709,182.632,1.65,0.0276666666666667,172.196507831732,1.96030912752055,167.713462785247,175.400276312929,99.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_017",0,NA,1,0.316513895198673,173.96,1.65,0.0276666666666667,NA,NA,NA,NA,104,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_017",1,0.282888908002803,1,0.316513895198673,173.96,1.65,0.0276666666666667,NA,NA,NA,NA,104,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",15,1.06472382897108,16,1.11257112800465,280.713,1.65,0.0276666666666667,272.203845789278,1.0529892552328,269.755165134207,273.789606548612,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",16,1.09228196369394,16,1.11257112800465,280.713,1.65,0.0276666666666667,277.122775075086,0.44993597848525,276.075466013866,277.79890503405,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_004",4,0.513983988250763,16,1.11257112800465,280.713,1.65,0.0276666666666667,159.577628187623,10.1097483507825,136.744638575022,175.699376853893,271.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_005",0,0.024,8,0.631744009532461,255.861,1.65,0.0276666666666667,1.65,8.55364984260871e-15,1.64999999999998,1.65000000000002,234.7,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_014",6,0.521982994465296,6,0.557453392702661,210.155,1.65,0.0276666666666667,200.416186610309,1.451659040573,197.071158214603,202.569870656095,140.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",7,0.667002328906911,8,0.71097397288841,206.635,1.65,0.0276666666666667,198.516387199104,1.39835632974449,195.334846479168,200.676643868306,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",8,0.695162584587568,8,0.71097397288841,206.635,1.65,0.0276666666666667,203.739596898831,0.507245374524183,202.584257080093,204.51709974729,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_013",0,NA,4,0.490953290346611,197.295,1.65,0.0276666666666667,1.65,4.83973592471958e-15,1.64999999999999,1.65000000000001,137.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_013",1,0.263335051574764,4,0.490953290346611,197.295,1.65,0.0276666666666667,129.019328734148,9.56216058617987,108.260206832838,145.405551539538,137.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_013",2,0.338174694165151,4,0.490953290346611,197.295,1.65,0.0276666666666667,153.237352232019,6.89176154383829,137.933880055878,164.575243159068,137.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_013",3,0.400273533265298,4,0.490953290346611,197.295,1.65,0.0276666666666667,171.868091337506,4.27996188954554,162.220477701012,178.73260639625,137.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_001",0,0.029,4,0.392729557158642,283.62,1.65,0.0276666666666667,1.65,9.95126069216775e-15,1.64999999999998,1.65000000000003,409,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_001",1,0.231497576029926,4,0.392729557158642,283.62,1.65,0.0276666666666667,171.207407616099,11.2070804911427,146.275665387302,189.097363680305,409,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_018",0,0.035,2,0.219511473326748,184.45,1.65,0.0276666666666667,1.65,1.12587010047306e-14,1.64999999999998,1.65000000000003,96.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_018",1,0.219511473326748,2,0.219511473326748,184.45,1.65,0.0276666666666667,184.45,6.09670534120292e-14,184.45,184.45,96.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_018",2,0.219511473326748,2,0.219511473326748,184.45,1.65,0.0276666666666667,184.45,6.09670534120292e-14,184.45,184.45,96.9,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_019",0,NA,1,0.361249202627793,163.703,1.65,0.0276666666666667,NA,NA,NA,NA,82,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_009",1,0.264810631264968,2,0.387437846428836,224.684,1.65,0.0276666666666667,160.975350680427,7.36875620802503,144.304072267107,172.360741925343,200,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_002",1,0.238648522982414,4,0.424326811874058,301.746,1.65,0.0276666666666667,174.400151812658,12.1780241808106,147.391625884458,193.987666863301,394.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_002",2,0.296513425409672,4,0.424326811874058,301.746,1.65,0.0276666666666667,215.424889298894,9.62231808576164,193.801197392008,230.546101355648,394.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_002",3,0.35009663256195,4,0.424326811874058,301.746,1.65,0.0276666666666667,252.226876237615,6.16893855722219,238.228751139515,261.741916094463,394.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_002",4,0.394898933934934,4,0.424326811874058,301.746,1.65,0.0276666666666667,282.294486892019,2.61901750780143,276.311205743945,286.277822398377,394.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_003",0,NA,4,0.442579136650845,257.922,1.65,0.0276666666666667,1.65,4.20425277272986e-15,1.64999999999999,1.65000000000001,355.6,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_008",1,0.239083406126424,7,0.582246719587046,259.664,1.65,0.0276666666666667,138.769192766909,14.8951780059837,108.34844994808,165.577969147669,263.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_008",2,0.288640132118557,7,0.582246719587046,259.664,1.65,0.0276666666666667,158.745135065418,13.5255718739792,130.487107288667,182.434553397845,263.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_008",3,0.339820770798802,7,0.582246719587046,259.664,1.65,0.0276666666666667,178.188847886463,11.7347165423795,153.349456586801,198.295988969719,263.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_008",4,0.400649652202452,7,0.582246719587046,259.664,1.65,0.0276666666666667,200.06360970271,9.22252525780199,180.26761272374,215.513087082678,263.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",3,0.434566961129574,8,0.71097397288841,206.635,1.65,0.0276666666666667,151.329907426968,7.95774657055453,133.63154130775,164.254242307898,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",4,0.482420905585595,8,0.71097397288841,206.635,1.65,0.0276666666666667,161.755996478214,6.75169423210262,146.687516084792,172.599128023664,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",5,0.542628878479557,8,0.71097397288841,206.635,1.65,0.0276666666666667,174.290633268372,5.11342235960744,162.827268402823,182.402294218861,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_012",6,0.609993557651954,8,0.71097397288841,206.635,1.65,0.0276666666666667,187.661845903643,3.14955241893031,180.539195715201,192.59408027569,171,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_002",0,0.03,4,0.424326811874058,301.746,1.65,0.0276666666666667,1.65,1.01745696436711e-14,1.64999999999998,1.65000000000003,394.2,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_007",1,0.287387632203393,4,0.463172981495701,256.479,1.65,0.0276666666666667,180.714958247312,11.494931226111,155.994668855085,201.145892531377,267.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_007",2,0.357765931073034,4,0.463172981495701,256.479,1.65,0.0276666666666667,212.339068409608,7.38069316321489,196.123837781834,225.020623110168,267.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_007",3,0.403918414273444,4,0.463172981495701,256.479,1.65,0.0276666666666667,232.075960561655,4.30373449994686,222.517274160837,239.336463252148,267.5,"Moorea","Jean Bienvenu"
"Scaridae","Chlorurus","Chlorurus spilurus","CH_SO_MO_03_16_005",3,0.32175263327811,8,0.631744009532461,255.861,1.65,0.0276666666666667,152.827027662054,10.6635078987761,129.093400338111,169.808632218794,234.7,"Moorea","Jean Bienvenu"
